point_name,N_10,E_10
SHOOT,34.714372222222224,138.03061944444445
SHORO,42.951675,143.93100277777776
SHRAK,35.41408888888889,134.7793166666667
SHTLE,34.83081944444445,136.9482888888889
SHUJI,24.708977777777775,125.09855555555555
SIBAT,37.948616666666666,139.31239722222224
SIGAK,34.885466666666666,136.047975
SIGMA,35.40708055555555,141.2217388888889
SIIBA,32.629822222222224,131.57169166666665
SIJIL,33.983783333333335,134.77367500000003
SIJMI,35.459469444444444,132.98814166666665
SILGA,43.528213888888885,142.50499444444443
SILVA,36.25501111111111,140.29056666666668
SIMAG,34.86318611111111,134.2653222222222
SIMAK,35.792925,140.79270277777778
SIMAZ,31.67725,130.80459444444446
SIMON,35.56374444444444,137.27149444444447
SINFO,35.20016944444445,132.7703888888889
SINGO,35.25235833333333,140.00807777777777
SINGU,34.351083333333335,136.13186944444445
SINWA,31.886322222222223,131.57755555555556
SIOJI,34.612566666666666,134.96910277777778
SIOMI,33.507725,136.0999638888889
SIOMO,39.133827777777775,140.90841111111112
SIOTY,26.111958333333334,127.64161666666668
SIRAO,41.96610555555556,141.31566111111113
SIRAS,33.79063333333333,134.81763333333333
SIROK,32.20876388888889,132.2527861111111
SIRON,33.86013055555556,135.89175
SIYAT,34.166488888888885,129.59963611111112
SIZKU,24.39738611111111,124.3960388888889
SIZMI,37.26925277777778,136.86176388888887
SKIPE,40.31021666666666,139.2742
SLICK,35.07019722222223,139.85555277777777
SLIDE,35.29293611111111,137.3933888888889
SMELT,40.89500833333333,140.78166388888891
SMIKO,31.61597777777778,130.97352777777778
SMILE,35.74344444444444,140.06691666666666
SMOLT,34.580130555555556,143.5165027777778
SNAKE,35.876380555555556,140.11002222222223
SNARE,35.79196944444444,139.87726111111112
SNOKE,35.59767777777778,140.23658055555555
SNOOK,37.983758333333334,140.91435
SOARA,25.983694444444446,126.36976666666666
SOBAR,35.856,137.19420277777778
SOBEE,43.35109444444445,141.2296888888889
SOBOH,32.81422222222222,131.40260833333335
SOFIA,35.55003333333333,141.19720555555557
SOFTO,33.42874166666667,130.43785277777778
SOGIE,31.9554,130.66298333333333
SOLAR,34.9859,139.755125
SOLON,34.94398888888889,136.6761972222222
SOMEI,34.2635,135.927675
SONBU,36.19229444444444,135.584125
SONIC,33.376758333333335,131.73621944444443
SONNA,27.808622222222223,129.07642222222222
SOOMY,34.544149999999995,135.37288611111111
SOPPY,35.74967777777778,140.02786111111112
SORYU,24.850091666666668,125.34745833333334
SOTEZ,28.00271111111111,128.77671111111113
SOTOM,35.64066388888889,135.57596944444444
SOUJA,34.6274,133.73957777777775
SOUMA,37.01253888888889,140.417675
SPARK,35.05331944444444,140.23797777777776
SPENS,34.714825000000005,139.00151666666667
SPICA,31.947283333333335,131.43985
SPICE,35.16959444444444,134.26235833333334
SPIDE,33.644502777777774,132.97166666666666
SPIDR,36.25313611111111,134.01607222222222
SPINE,35.70374166666667,140.19050555555555
SPITZ,35.66178611111111,140.87330277777778
SPOON,35.90785833333333,139.88777222222222
SQRUM,33.92680555555555,132.06771666666666
SQUID,36.70546944444445,136.05656111111114
SRUGA,34.800488888888886,138.5998388888889
STAGE,35.58101944444445,132.69324166666667
STEAM,35.93148333333333,139.95232777777775
STEED,37.72672777777778,140.99245277777777
STEEL,34.69784444444444,134.87405
STING,34.866080555555556,140.24817777777776
STOCK,35.07742777777778,140.5008138888889
STONE,36.27958611111111,140.25677777777778
STORK,32.94653611111111,133.24296944444444
STOUT,34.190711111111106,131.01618888888888
STOWE,35.05719722222222,140.51982777777778
STRAW,36.116725,137.42889722222222
SUBIE,35.31737777777778,132.69121388888888
SUBTA,28.9525,124.50944444444444
SUGAL,35.593113888888894,137.79469166666667
SUGGY,38.073572222222225,140.00990277777777
SUGNO,35.961594444444444,133.93941388888888
SUGOH,38.127583333333334,140.79090833333333
SUIHO,39.61369722222222,141.18075833333333
SUIKA,43.37649444444445,141.71776666666668
SUKBO,32.42930277777778,136.01357777777778
SUKMO,33.25561666666667,133.19576111111112
SUKOM,28.341255555555556,129.51676111111112
SUMAR,34.708872222222226,135.02448611111112
SUMIG,36.06355833333333,140.36074166666666
SUMOT,32.41576111111111,130.29492222222223
SUMOU,32.77696666666667,129.66191666666668
SUNAM,35.01153333333333,136.79864444444445
SUNFL,34.43653055555555,132.48514166666666
SUNNS,34.80446388888888,141.73792777777777
SUNNY,33.920405555555554,134.21320555555553
SUNPI,34.45954444444445,132.178925
SUOH,33.85661666666667,131.0294
SUPOK,35.77059166666667,141.46945555555556
SURFU,31.832683333333332,131.50523055555556
SURIB,24.79856388888889,141.15005555555555
SUSAK,33.33950277777778,133.50379166666667
SUSAR,35.23208888888889,132.85516944444444
SUVEN,34.97311666666667,136.7786861111111
SUZKI,34.60372777777778,138.75373055555556
SWALO,37.66374166666667,139.0972027777778
SWAMP,36.32067777777778,140.53806111111112
SWANO,29.574855555555555,130.07531666666665
SWEET,35.89588611111111,140.03435
SWING,35.389427777777776,137.25818611111112
SYOEN,37.038488888888885,140.00391944444445
SYONA,35.28938611111111,139.33599166666667
SYOWA,36.40665277777778,139.28150555555558
TABNO,37.17155833333333,137.13294166666668
TACHI,33.423405555555554,131.8328361111111
TADAT,38.50830277777778,140.2006111111111
TADMI,36.81711111111112,139.14921944444444
TAGOK,37.33388333333333,139.35081666666667
TAIHO,39.62287777777778,141.11657499999998
TAIKI,42.451747222222224,143.3578388888889
TAIKO,24.815722222222224,125.03473055555556
TAIME,32.863086111111116,130.47101666666666
TAISI,34.94560833333333,138.94320555555555
TAIYO,36.314141666666664,140.92706666666666
TAKAK,32.90313333333333,130.1510111111111
TAKAS,32.88503333333333,130.67266666666666
TAKDA,35.269108333333335,134.7675277777778
TAKEO,33.18915833333333,130.09159444444447
TAKHI,36.11136944444445,133.12076944444445
TAKMA,34.252722222222225,133.41628333333333
TAKNE,35.82568888888889,138.4018888888889
TAKOU,34.182744444444445,139.22315
TAKRA,38.26562222222222,140.63539444444444
TAKZO,24.704002777777777,123.07746666666667
TALBA,45.366197222222226,141.68144444444442
TALMI,35.471000000000004,136.6238138888889
TAMAK,27.53140833333333,129.0981888888889
TAMBA,35.24910277777778,134.81223333333335
TAMBO,37.791925,139.06871666666666
TAMPO,39.62688333333333,140.09234722222223
TANDI,24.785500000000003,125.160775
TANNO,44.01153333333333,144.14709444444443
TANRE,33.912875,130.46309722222222
TANSO,33.46848888888889,131.85937222222222
TANTA,34.26801666666667,134.45809722222222
TAPIR,35.34125,141.43941388888888
TAPOP,32.33813888888889,136.27274722222222
TAPPI,41.13485,140.16512777777777
TARAA,39.19477222222222,139.77835833333336
TARAH,33.036113888888885,130.15943333333334
TARBY,33.70578611111112,134.05011666666667
TAREB,35.735058333333335,135.1557888888889
TAROH,34.716969444444445,133.7742027777778
TASID,35.435202777777775,142.54290833333334
TASOT,33.73672222222223,138.5049888888889
TATAM,37.93065,138.10365
TATAR,32.73946388888889,128.87459444444445
TATKY,33.50721111111111,133.59691944444447
TATSU,36.67270555555555,140.57677777777778
TAURA,35.31280833333333,139.74648333333332
TAVIS,38.95420555555556,138.05431944444445
TAXIR,41.442341666666664,140.7911222222222
TAXON,30.00379722222222,137.23883611111108
TAXUK,38.14479722222222,136.5626638888889
TAYAS,35.60466944444445,139.95016944444444
TEBAR,40.12491111111111,140.176275
TEBAS,35.26391666666667,137.48919444444442
TEBEK,25.158572222222222,126.82564722222222
TECHI,28.512316666666667,129.76221388888888
TEDIX,36.631058333333335,140.32705833333333
TEGOD,21.0,145.19666666666666
TEKEL,35.24302222222222,137.6002861111111
TEKKO,42.50196666666667,141.07527777777779
TEKOS,25.179233333333336,129.0767972222222
TELAS,35.26656944444444,142.53821666666667
TELMA,24.060697222222224,123.80342777777777
TEMAR,33.33878611111111,140.10627222222223
TEMIP,32.11857222222222,130.4203
TEMIS,35.53380833333333,140.57355833333332
TENBO,33.04148611111111,129.78029166666667
TENJO,34.28268055555556,139.32402222222223
TENJU,39.62189166666667,139.95281388888887
TENMA,34.72456666666667,135.51429166666668
TENRU,35.66959166666666,138.00693611111112
TENSI,42.665905555555554,141.70970555555553
TENSO,32.29651111111111,132.81025833333334
TENTO,43.97296111111111,144.24435
TEPEX,36.004102777777774,138.88275000000002
TEPIS,41.436505555555556,140.67199166666666
TEPPO,30.760116666666665,131.13430555555556
TERAD,37.60367222222222,138.48033055555555
TERAS,32.98916666666667,129.623025
TESLA,27.209930555555555,127.71271666666667
TETRA,35.77399166666667,140.26549444444444
TETTA,26.25099722222222,128.99914444444443
TEZAN,24.98245,141.99734444444442
THETA,26.33888888888889,127.53314166666667
TIARA,35.65945277777778,139.33170833333332
TIBRI,35.97492777777778,133.14008611111112
TIDRI,25.606258333333336,140.84866944444445
TIGER,34.680675,135.17130555555553
TIGRA,38.426880555555556,139.20843055555554
TIIDA,34.51582222222222,133.20187222222222
TIKYU,41.684038888888885,141.1726361111111
TILAN,31.338797222222222,130.48098055555556
TILES,38.10068611111111,140.6848611111111
TINOS,34.28715555555555,135.03582777777777
TINTO,26.125741666666666,127.170325
TITAN,34.90323055555555,136.67119722222222
TKORO,44.100405555555554,144.13553055555556
TOBBY,41.91869166666667,141.75996388888888
TOBET,43.24364444444444,141.549625
TOCHI,36.34316944444445,139.82562777777778
TOGAX,24.340049999999998,124.47879444444445
TOGYU,27.730080555555553,128.757475
TOHKI,33.160325,129.97329722222221
TOHME,34.85316944444445,137.47383611111113
TOHMI,32.577336111111116,130.05350833333335
TOHNE,36.06578888888889,139.88163333333335
TOJYO,34.882086111111114,133.28016666666667
TOKAT,34.79844444444444,142.92376944444445
TOKIS,35.17970277777778,139.50487222222222
TOKKY,38.064452777777774,138.89094722222222
TOKOM,34.43342777777777,134.18408333333335
TOKUSHIMA,34.12972222222222,134.60861111111112
TOLEK,39.13691388888889,140.72373611111112
TOLUM,35.57340833333334,137.52891666666667
TOMAM,43.13902777777778,142.03447222222223
TOMIE,32.57230833333334,128.77926666666667
TOMOE,36.12240277777778,140.50508333333335
TOMOH,34.28043611111111,135.00564722222222
TOMOL,28.316266666666667,141.33028611111112
TONAR,29.817525,131.8109638888889
TONBI,35.18152222222222,134.0178638888889
TONDA,33.72884444444445,135.37757222222223
TONIK,32.00380555555556,145.99641388888887
TONOH,33.88022222222222,131.8358138888889
TOPAT,25.972688888888886,129.4567972222222
TOPAZ,38.087988888888894,141.14263888888888
TOPIT,34.19484722222222,139.99505555555555
TOPPY,31.65220833333333,130.75384444444444
TORAM,35.610216666666666,139.83638611111112
TORCH,35.631344444444444,141.12269722222223
TORIK,32.03811388888889,131.09321111111112
TOROH,34.372505555555556,138.71274444444444
TOROS,28.09102222222222,128.93455833333334
TOSAR,33.50058055555556,134.5986777777778
TOSKO,35.60429166666667,138.7359111111111
TOTTORI,35.5273,134.16488611111112
TOUSE,43.733805555555556,142.42678055555555
TOZAK,31.109175,130.8035888888889
TOZAN,35.27095555555555,134.48449166666666
TRACY,34.66368611111111,134.76328333333333
TRAPI,41.68055277777778,140.90195
TRIKE,34.79756388888889,137.28484722222223
TRIPY,34.96700277777778,134.66760277777777
TROUT,42.75310833333333,144.12796944444446
TRUGA,35.76286944444445,136.2071111111111
TSUGA,35.603813888888894,140.16646666666668
TSUGU,35.29463055555556,137.73078611111112
TSUJI,32.59890555555556,130.1069388888889
TSUKA,43.83281111111111,143.75644444444444
TSUKI,41.051402777777774,140.85907777777777
TSUNO,35.332888888888895,134.15340833333335
TSURU,40.92935555555555,140.4435611111111
TUBAS,25.757188888888887,131.19201111111113
TUJUN,32.86618333333333,130.91151944444445
TULIP,36.738036111111114,137.21431666666666
TUMGI,28.73251388888889,129.8835388888889
TUNAS,33.66942222222222,135.71942222222222
TUNTO,23.004372222222223,129.0813222222222
TURFY,33.162524999999995,134.64229444444445
TUYAH,38.77724166666667,140.4252361111111
TYLER,35.44735555555555,140.63549166666667
TYUBE,43.72751111111111,142.40966111111112
UBE,33.935627777777775,131.28353055555556
UBUDO,26.95318888888889,128.4935222222222
UBUYU,33.940174999999996,135.03460833333332
UENOH,34.83575555555556,136.22601666666668
UGAMI,28.46276111111111,129.54305
UGAMU,32.95772222222222,130.26254444444444
UGTAN,36.57544444444445,142.6853722222222
UJIJI,27.338266666666666,128.50136111111112
UKATA,30.000858333333333,140.3461777777778
UKAKO,33.94730833333333,134.25138055555556
UKELI,34.46951111111111,132.74111388888886
UMAKA,33.262369444444445,130.65229722222222
UMAKI,24.622694444444445,124.85416944444444
UMEDA,34.713100000000004,135.52334444444446
UMUKI,35.20529444444445,139.81365555555556
UNAGI,34.65438888888889,138.61128055555554
UNARI,35.75382777777778,140.9602972222222
UNIEY,45.42974722222222,141.91964444444443
UNSHU,33.96123611111111,132.64597777777777
UNSOB,34.382105555555555,132.20042777777778
UNUTU,28.368533333333335,130.0012888888889
UNZEN,32.77424444444444,130.24751944444444
UPDOB,30.004030555555556,146.85142777777776
URAGA,35.23087777777778,139.83359444444446
URAJA,34.706588888888895,133.75313333333332
URESY,42.49254722222222,141.79628333333332
URIZN,24.490594444444444,124.319525
URUMA,28.970066666666664,126.57929999999999
URUSI,36.819208333333336,137.13153333333335
USHIO,33.111361111111115,135.1898888888889
USIKU,35.91876666666666,140.01422222222223
USSAH,33.74189166666667,131.35114444444443
USUBA,38.53722777777777,140.16246666666666
UTAKI,26.04254166666667,127.547325
UTARI,43.2341,144.09133611111113
UTASI,43.52543611111111,142.02392222222224
UTAZU,34.30105,133.80554722222223
UTIBO,34.946394444444444,139.89552777777777
UTIMA,24.846702777777775,125.35046388888888
UWAJI,33.17550555555555,132.2768388888889
UZUPY,34.101080555555555,134.77718333333334
VACKY,35.240069444444444,143.81145
VADAR,35.09926666666667,139.86218333333332
VAGLA,35.025958333333335,141.74300277777778
VAMOS,35.20429722222222,139.76212222222222
VANKM,42.28425277777777,141.8967722222222
VARSU,39.501155555555556,140.72032222222222
VASHU,25.97566388888889,140.6347888888889
VASKO,25.004394444444443,142.03693055555556
VEGAL,38.07298611111111,140.98886666666667
VEGAR,30.007430555555555,130.7458972222222
VEKVO,32.15246111111111,131.82893611111112
VELLA,34.4462,133.07435555555554
VELNO,25.896466666666665,127.30938888888889
VENDI,35.622702777777775,138.31885555555556
VENTO,34.98549444444445,136.75601111111112
VENUS,35.0778,140.71936944444445
VERDI,33.68611111111111,135.045
VERUG,35.75675277777778,137.7501611111111
VESEL,34.568711111111114,139.17835277777777
VESET,37.37784444444444,143.23374444444443
VIBEL,35.20950277777778,132.45192777777777
VIGER,25.96218888888889,127.59081111111111
VIKET,37.70141666666667,139.57071666666667
VINAR,38.76059722222222,140.93184444444444
VINCE,43.18218888888889,141.2918
VIPOT,33.61740833333334,139.02561111111112
VIRGO,35.60521666666667,140.490275
VIROP,38.70576944444445,138.41544444444446
VISTA,34.435827777777774,133.139025
VIXEN,36.226647222222226,140.66309444444445
VOGUE,35.657675,140.98566666666665
VOLVO,27.195463888888888,127.84433888888888
WADAH,24.506191666666666,123.07721944444444
WAIDO,24.69217777777778,125.33012777777778
WAIJI,43.0713,141.4449111111111
WAITA,33.18946111111111,131.0887138888889
WAKAH,37.36674722222222,140.59044722222222
WAKIT,35.03273611111111,134.92555277777777
WAKKANAI,45.407358333333335,141.80564722222223
WAKME,34.188988888888886,134.6217888888889
WAKOH,37.092983333333336,139.8066777777778
WAKSA,42.99194722222222,141.63693055555555
WALLY,35.022244444444446,140.36072222222222
WALTZ,34.83732222222223,139.75298333333333
WANDA,35.03203888888889,140.33169722222223
WANJO,27.587699999999998,128.71121388888886
WANKO,39.46916388888889,141.00545555555556
WAPPA,39.70113055555556,140.55155000000002
WAPPY,45.114850000000004,141.7908972222222
WARAS,32.843761111111114,130.26495277777778
WASYU,34.47152777777778,133.38365
WATCH,35.59064166666667,132.98516388888888
WAVES,34.570008333333334,139.35809444444445
WAZKI,36.12323888888889,140.38727777777777
WAZZE,31.96694722222222,130.6086222222222
WEDGE,35.15012222222222,139.97958888888888
WEKKA,33.10349444444444,130.2264
WELDA,35.494825,139.99907777777776
WENDY,34.53596111111111,134.84189166666667
WHALE,25.867569444444445,131.079625
WHARF,36.122930555555556,140.09198333333333
WHITE,42.93313333333333,141.661475
WILBA,34.67144166666667,136.85024166666665
WIMPY,34.52079166666667,134.4859111111111
WISHU,37.13923055555556,140.57905
WOODS,27.584574999999997,128.9874611111111
WOODY,33.12682777777778,131.49225277777776
WOONY,42.01040833333333,139.57395833333334
YABOO,35.362541666666665,134.77738611111113
YACHA,43.2175,141.55541944444445
YACHI,40.4904,140.6680472222222
YACKL,30.96344722222222,132.04738333333333
YADAR,35.44356944444444,136.80347222222224
YAESU,39.61938055555556,140.07909999999998
YAFFL,43.21018611111111,141.35036944444442
YAGAN,37.012969444444444,139.79776388888888
YAGYU,34.54425277777778,135.9605722222222
YAIMA,24.195641666666667,124.1993138888889
YAITA,36.87533055555556,139.9620361111111
YAKEI,41.61006388888889,140.99945
YAKMO,35.50342222222222,132.77968055555556
YAMAD,36.55969722222222,140.4829861111111
YAMAGATA,38.388622222222224,140.35795277777777
YAMEK,33.35163333333333,130.59431111111113
YAMGA,33.101644444444446,130.752025
YAMJI,36.55466944444444,136.378475
YANAI,33.77303055555556,131.98809166666666
YANAT,37.53563888888889,139.72719444444445
YANGO,28.520533333333333,129.82646944444443
YANKS,34.130275,134.4903611111111
YAOKO,36.10394166666667,140.01385
YAPPA,35.67346944444444,133.53476666666666
YARII,36.27043888888889,137.2145833333333
YASAK,34.222969444444445,131.69754722222223
YASKN,42.53468055555555,141.53148055555556
YASSA,34.46167777777778,133.26491666666666
YASYE,33.48023888888889,133.7475361111111
YASYO,38.51441388888889,140.38640555555554
YATAR,33.81778888888889,135.61133333333333
YAYOI,39.31946666666667,139.9927111111111
YEELY,24.495083333333334,123.09565555555555
YEEZY,26.338366666666666,126.84235555555556
YODAI,42.61617777777778,141.72216944444443
YODOH,34.660466666666665,135.35968333333332
YOGAN,31.529522222222223,130.90402222222224
YOHCK,43.00299722222222,141.78795277777778
YOHKO,39.15145277777778,139.63516666666666
YOHRO,34.97133055555556,140.15996388888888
YOJIL,24.90428611111111,125.12805555555555
YOKAI,35.56419722222222,133.2325277777778
YOKAT,33.30666111111111,130.83189166666665
YOKKA,35.011113888888886,136.46130555555555
YOKOH,42.436280555555555,141.75442222222222
YONEX,38.076191666666666,140.29605555555554
YONKA,43.79903888888889,142.40300277777777
YONOH,35.890994444444445,139.6009472222222
YOROI,45.00863888888889,141.78557777777777
YOSAK,33.784641666666666,134.1106638888889
YOSAN,42.21404166666667,141.52130000000002
YOSEI,42.665925,141.71340833333332
YOSHA,42.587580555555554,141.867875
YOSHI,33.170719444444444,138.95748333333333
YOTEI,42.51667222222222,141.7393
YOZAN,38.104752777777776,140.15633611111113
YUBAR,35.01455833333333,133.58639722222225
YUCCA,38.151805555555555,141.02562222222224
YUDAR,34.17547222222222,131.4859
YUDOH,42.501491666666666,143.7462611111111
YUGAF,27.46458611111111,128.15523055555556
YUGAP,24.536194444444448,124.69175
YUICK,36.14342777777778,133.21756944444445
YUJUN,37.96076388888889,138.98840833333333
YUKII,42.43430277777777,141.75107777777777
YUKIM,43.25449166666667,145.2294
YUKSA,32.053686111111105,130.54969444444444
YULIA,31.716894444444442,135.07631388888888
YUMII,35.54174444444444,133.36068055555555
YUMIL,35.53294722222222,141.0310388888889
YUNEY,42.980072222222226,141.79523055555555
YUNOK,41.69426111111111,140.67246388888887
YUNTA,24.558308333333333,124.37313333333333
YURAH,38.77549444444444,139.53623055555556
YURIX,27.488052777777778,127.61489999999999
YURRY,33.43947222222222,130.63828333333333
YUSKE,26.39156388888889,128.23854999999998
YUSUI,31.894655555555556,130.65764444444446
YUTAH,25.35166388888889,125.71806944444445
YUTAN,33.79988611111111,129.8103638888889
YUUNA,24.49512777777778,123.09526944444444
YUUNO,34.67822777777778,136.8486166666667
YUUPA,32.608494444444446,134.44861666666668
YUWA,39.61712777777778,140.18693611111112
YUWAN,28.186066666666665,129.45925555555556
YUZKI,25.101947222222222,125.251
YUZNO,33.65945555555555,133.2846361111111
ZAKMI,26.407777777777778,127.62013611111111
ZAHAN,38.55919166666666,140.87223333333333
ZAIHO,31.633836111111112,130.83385
ZAKRO,33.975094444444444,129.65127777777778
ZALAR,42.208422222222225,140.82348888888887
ZARON,32.261586111111114,131.80729166666669
ZEBRA,36.57745277777778,136.4670111111111
ZELBU,43.60905833333334,142.47702777777778
ZELDA,34.32255833333333,135.08831666666669
ZOROH,33.91138055555555,133.79669166666667
ZUKKN,43.28811111111111,141.1447611111111
ZUNDA,38.172352777777775,140.45214444444443
ZUSHI,35.05728333333333,139.5238888888889
ZUWAI,36.630525,136.94980833333335
